SampleId,_CO,_M3,_RT,_MI,_OF,_IF,_SA,_WA,_KCL
sample_2051,0.38388227233470795,0.3788358323072379,0.3472752465181295,0.36094761739558096,0.3981033498566209,0.39843474496821385,0.2479233311802664,0.3607129663579357,0.39377806116005637
sample_2052,0.37386529916907485,0.31800282512702754,0.370069418201811,0.3448549916151176,0.28827158095752514,0.2708422318156881,0.39572214184492743,0.3877565668175741,0.3980080964587279
sample_2053,0.3603847266655199,0.3327234898458406,0.2272324753405398,0.3175668365615531,0.38872243435219234,0.3931954006252244,0.3931188429764258,0.2406763725908435,0.3740602379600392
sample_2054,0.3303260314885064,0.3582548370317064,0.25692542908092436,0.3069177898229339,0.3907814921647339,0.3931954006252244,0.12602286143684255,0.374740969824087,0.35626660936879057
sample_2055,0.3749955335676159,0.34802953375209117,0.38198342625686466,0.3892300806624099,0.39835157007879063,0.39007334829450835,0.06906245009148923,0.3887258868049456,0.3092673424056891
sample_2056,0.31407932518687914,0.3034803359701746,0.30397604646160237,0.35577266740245195,0.3916566593908171,0.2559444086890583,0.26833166288142,0.20079108560556086,0.3691653955797176
sample_2057,0.3526536748149914,0.35066106617525067,0.3384004591428095,0.3029473833320693,0.37039919834301194,0.3733832423547068,0.3118246447151554,1.0,0.10049536639216147
sample_2058,0.3797392232141849,0.37759057902237897,0.3384369119384059,0.3959043532177513,0.24974440522685248,0.39354650191701396,0.38964588400801553,0.2776931713345033,0.28455479386412774
sample_2059,0.3845708008323788,0.37267849637511374,0.34237222000443307,0.33193528323153015,0.3946078818392038,0.39270908793340614,0.39622017549534105,0.3908150938578497,0.23954272997902476
sample_206,0.3910779089056988,0.34075708485171075,0.37185727856677686,0.1408449340279906,0.38540263264878794,0.3944752862093761,0.39135589761384426,0.32227628685075915,0.024178461514144843
sample_2060,0.3762426069632269,0.3681614863331743,0.3691723163366623,0.36481750056125123,0.3951565427551637,0.3976857800844808,0.10064021968968828,0.3534389502077585,0.36267424991697966
sample_2061,0.3647173832917276,0.3476902515959918,0.350263352735383,0.30375543956129875,0.395959312301318,0.39608972258148795,0.04698340988944895,0.35310552593504513,0.33134218024692214
sample_2062,0.3192859021407469,0.22321536438384426,0.28029965168599885,0.2952310483226838,0.39250969412165815,0.04266068640800208,0.07467399959770693,0.27653043201381167,0.2772964050738139
sample_2063,0.3835263779851577,0.335251911977577,0.3642575262166252,0.35972714130859335,0.38422782419970225,0.3931954006252244,0.2647900642708979,0.31853280864418326,0.07349289832741897
sample_2064,0.3804515374313245,0.27763209808710804,0.3313457305403794,0.3816286055993201,0.39007688487566616,0.3987502920684052,0.33046302850944537,0.3902875417390167,0.18327907745572453
sample_2065,0.37956938613046803,0.33594285737978186,0.32520270172149196,0.3337929510035105,0.3765668971908349,0.2679306705947821,0.2795809051872435,0.25712568849718637,0.3265168762788735
sample_2066,0.3861557249621178,0.35117716528668064,0.27696434906822603,0.34664599891562625,0.37688571904953605,0.393889877798877,0.34819494220285563,0.3910311032050455,0.38101386126793085
sample_2067,0.38624486921001544,0.3202952386887501,0.3532876991579271,0.3550910022782652,0.348326875743421,0.39723002742268454,0.3861170172418758,0.32206742812793027,0.11832139599615754
sample_2068,0.3744112024822693,0.31426095025577366,0.364244981209143,0.31315378172354685,0.39768048428658875,0.3931954006252244,0.39650020431152794,0.3843167238710635,0.3521234424702025
sample_2069,0.3751356302250697,0.35271804837547105,0.3605956040528992,0.39392672733871686,0.387080105642011,0.3907902487548559,0.38578859159424334,0.38477639366609795,0.12583181376084365
sample_207,0.3852189259462811,0.3713007368995611,0.37216188868952854,0.34073710925499306,0.39404062233591153,0.393547029678138,0.1785258840232935,0.39443608515064865,0.03983414978129041
sample_2070,0.3872293945968897,0.37128656567178137,0.34362061945040817,0.3532951294020221,0.3957192009778748,0.39646946000090494,0.38083590467676565,0.2615813125951726,0.02395093675883755
sample_2071,0.38489104243951316,0.3710853596509715,0.38572864948352686,0.37047001625701975,0.39566374181479735,0.3931954006252244,0.26054777170831184,0.3983033536302131,0.39885251272490446
sample_2072,0.13801616258056784,0.28869067587976527,0.20662553169848433,0.2895320852497933,0.34153463536813294,0.39360417710204965,0.09621579088793479,0.25481158561848666,0.27322430530520575
sample_2073,0.39258907007922783,0.3433246161730128,0.35823043043615677,0.39033757266572017,0.39348643070987604,0.33010954043794277,0.30807833130620244,0.39519181280332794,0.32475193732598784
sample_2074,0.38314362634145216,0.3667715607880502,0.26638140813624106,0.37779250345172466,0.3982058651794362,0.3940836582936612,0.39788839556614236,0.2952128172037259,0.22363536572592987
sample_2075,0.34956592999367586,0.3698799657680529,0.33396266582524864,0.2644450813033931,0.2569936011336806,0.39354863948677105,0.2066139490781661,0.3106745453809906,0.32191984941122187
sample_2076,0.26336328812328097,0.1719558855352108,0.22460266704855558,0.19799314988374625,0.2056535036694726,5.184643684952965e-07,0.10820188798284185,0.1743607333178035,0.3741703791728619
sample_2077,0.3840076830399659,0.3789553691258933,0.3930616921495363,0.3849369035003199,0.34755912313343457,0.39355737958924586,0.3719294145474262,0.37290633701079523,0.3981756319521078
sample_2078,0.3764575003140048,0.38176792797528775,0.3632438146642876,0.35596370604180066,0.2894643355417217,0.3931954006252244,0.36923512015635696,0.39657666386802226,0.36894294838533387
sample_2079,0.35947759528315,0.29139968042143277,0.35259053243548716,0.39074805422151465,0.3236472983732174,0.3706679700673824,0.2937003658778682,0.3754358760065302,0.3129325970831825
sample_208,0.37682191613787186,0.35629754243815664,0.3498416640218781,0.354624988060017,0.3923685207204983,0.3985416078383085,0.3002368663605031,0.34320329350319917,0.09862111379536878
sample_2080,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06468364883119825,1.0
sample_2081,0.28744248692506835,0.2801703372776059,0.2602589940758008,0.25927044939658644,0.26972941159888064,0.3931954006252244,0.3926511760819542,0.3867360486334469,0.3497273932546967
sample_2082,0.23022775545908356,0.27404979425627657,0.3165163451415397,0.3353054694705842,0.37722861693447074,0.2745495278011495,0.2134347392523752,0.34830112315200756,0.2210167553022665
sample_2083,0.34580660245975414,0.32826599481211033,0.3312843881505071,0.24014556727792483,0.3987648507468016,0.3214611703892853,0.3938363137985382,0.35850518183301383,0.3696705675905195
sample_2084,0.38635297159017473,0.3677058820913673,0.37067464891371743,0.3565503141087126,0.3954304958115221,0.3989376756536824,0.3976918407660177,0.3856537277876235,0.2775232442649256
sample_2085,0.37995708003864875,0.34486510773679263,0.34682401808720736,0.2236124694338301,0.3790298972849273,0.3931954006252244,0.3699788787990341,0.2880158110720414,0.003431926330234868
sample_2086,0.3899985643801283,0.36071500177406596,0.3333270459063416,0.36782461326714166,0.37779838024253154,0.39891805985358814,0.009814701697648072,0.3150850757297327,0.3987247887530691
sample_2087,0.3445500196529383,0.2737251621757423,0.36741422578157173,0.21089127284025966,0.262845979071454,0.39808842727797356,0.3456315380007899,0.39152770431619244,0.3599213117372618
sample_2088,1.0,1.0,1.0,1.0,0.6445535500456786,1.0,1.0,1.0,1.0
sample_2089,0.3745263318474123,0.35460514695045847,0.3670180641606426,0.22727601444661075,0.39583844551200764,0.39182574323855607,0.06782440277562646,0.37737006274699847,0.29011569639833484
sample_209,0.3862077974327517,0.3605633588608512,0.37610513760171366,0.30776037376991244,0.3952464106065485,0.39624996711344107,0.3798847287778472,0.38711956676252146,0.2603829741402887
sample_2090,0.3822133322411128,0.36609541265960965,0.34557030622123364,0.06407690952660218,0.28965360447962185,0.38534110625767587,0.3985072784492634,0.3526142578000143,0.23671260342106945
sample_2091,0.38148683811087336,0.38014855249514845,0.3778255591626973,0.39187837912137863,0.3812127628740053,0.3985869688005504,0.39006828091174567,0.373572983417019,0.2508819969290588
sample_2092,0.3345150953755614,0.3410645996409499,0.2693370801021222,0.3060111065732762,0.38025717298330275,0.3735432942575365,0.31238418595616957,0.3956817152004469,0.36185297140069594
sample_2093,0.3774190276487414,0.36565623528634367,0.3330236678039664,0.34421147474832064,0.3614889743237877,0.30096131862026754,0.395842683670378,0.3973285508832963,0.3871101143046763
sample_2094,0.3530986864099765,0.2883677746096969,0.9154365580416352,1.0,0.37388307674520477,0.39872589747709186,0.39877541449489984,0.23650791128926993,0.08987520056219717
sample_2095,0.33720140110110625,0.318097575083928,0.34353579177268156,0.397910175258773,0.31961805185630426,0.2826259450265826,0.2648657814797265,0.35692412554600017,0.37852008837700796
sample_2096,0.3898381534751688,0.3686179730236139,0.3490905294100776,0.38945908146459884,0.34243810836734406,0.3959715293761086,0.3933766326977647,0.3392038435753919,0.2929300772230223
sample_2097,0.36172500846999706,0.33397041866445903,0.3074802851179748,0.1999395084528964,0.35410407388005216,0.3431833412683766,0.3193600040106473,0.3873067767677114,0.39393800316358113
sample_2098,0.36969565872344773,0.33537549580973924,0.3839595453963911,0.393262491405884,0.3596947840826914,0.3931954006252244,0.1671554365843665,0.28894514648434555,0.19240018652649385
sample_2099,0.38165841961150554,0.33569555981634197,0.34413551101423695,0.3661660263047408,0.39236785537751273,0.39509922536760683,0.26517993814920915,0.3696071989520515,0.23226729138656743
sample_21,0.3663186715668764,0.3191033306569432,0.3682232840866059,0.36257817142946047,0.3872414018399466,0.3475872660541155,0.397365169477961,0.3989243110038029,0.377666782968752
sample_210,0.36382285560870703,0.3673945632848628,0.34996760698566737,0.3832713097308793,0.38792581662507664,0.39589117650076033,0.11304249992201583,0.3921612285782662,0.3498459897631487
sample_2100,0.38005330613877464,0.36944328470600135,0.3672230908188251,1.0,0.2964991901213967,0.393547029678138,0.15736427772030864,0.39715441078184177,0.34239343595320115
sample_2101,0.3190770396956019,0.27643028486236293,0.3375937575063846,0.3520785518611196,0.3646704031512671,0.3935715087272805,0.3987910464188026,0.3879509496770768,0.3065466496808896
sample_2102,0.3337072804197044,0.34013192716298785,0.34823684425449286,0.2681461140781808,0.3779462601750291,0.2719575083929466,0.34804887335296214,0.30363964127577936,0.370434076310292
sample_2103,0.3909712574425063,0.36345679999004066,0.3548204891485945,0.3949573025798569,0.3810232343883445,0.3828466467227918,0.39532761375266173,0.3690052869551131,0.23164544818209779
sample_2104,0.39443560735476574,0.38203282637528363,0.3908859552093901,0.296200668679736,0.3932017197908333,0.3931954006252244,0.34359237408646187,0.3606317510193774,0.3297050775882646
sample_2105,0.32854340059194564,0.30508157563824095,0.3501513661388576,0.39331178762332053,0.35241612698998637,0.3935597931680714,0.3632686272045624,0.3791533607194988,0.3988112178125395
sample_2106,0.3860717619566642,0.38853697440170154,0.36402147147748826,0.36133865899515644,0.3903539915579107,0.3935477199749987,0.33952702610058433,0.3649919641676772,0.30373375825299687
sample_2107,0.34643450027336503,0.2913877552083945,0.2070671027253423,0.18751082143618522,0.3898376066924452,0.3931954006252244,0.38112262325199453,0.3701651361073227,0.2888552566687603
sample_2108,0.37597150417232256,0.38145211846845856,0.35883341761331444,0.3792666286216096,0.389382318474896,0.39542405679605014,0.31695465768937403,0.39868559715115326,0.39252375345587864
sample_2109,0.28439559305490486,0.3127538190712113,0.3098445218667859,0.2307027934169578,0.3381113253612226,0.3656138921834167,0.27700437794937716,0.2869677774090329,0.07297425140506092
sample_211,0.3892991219013711,0.3903371884001893,0.36251407863230367,0.3944705680867157,0.3919889907345142,0.39685692980957404,0.3897755704074332,0.39804275064423844,0.27964244960073686
sample_2110,0.3909198237280611,0.36730924492295475,0.37515857319190926,0.36330422321448586,0.3915046155212778,0.3974179481463336,0.18280955211431368,0.3855564559191339,0.21506728247948612
sample_2111,0.3825915555236321,0.3768133106950832,0.27898967401391395,0.35095176242962234,0.31996763102887626,0.39693428549996,0.3923482656427047,0.3983544165275212,0.3984471571088833
sample_2112,0.3656967597759939,0.35405081504288494,0.25198057023811365,0.3330981354305776,0.347740642699769,0.39707242950938926,0.33944202980814897,0.39389153337737026,0.31508059642110786
sample_2113,0.385905600056549,0.36152366973874317,0.3305857027334895,0.34821982214785113,0.3966115248732349,0.39813978684203527,0.34575870744299675,0.3987553613765229,0.3976706212774768
sample_2114,0.3863376127463208,0.2920994409918529,0.2581791913704406,0.36523075355308593,2.424118391981186e-07,0.3270056262690678,0.03677384526139942,0.3218115779474249,0.38869957177803666
sample_2115,0.36593161748135905,0.385284538123134,0.3721656070331346,0.3566649379019176,0.3761432612477266,0.3964780924477457,0.39871949231131715,0.28114794103847945,0.3302099945465238
sample_2116,0.3883175992397119,0.36520195685907253,0.33538280566180934,0.38045479943652466,0.3977460652644291,0.3273177086310999,0.12645744971404996,0.39869997270658813,0.04488277700797513
sample_2117,0.3630429024390117,0.35391339613825873,0.2880473396509514,0.0658217603935378,0.38400037053808656,0.38115610582805076,0.14749687996168998,0.34360403442106535,0.2214325266102473
sample_2118,0.35570894448397217,0.35459087295212705,0.2895106089006834,0.323789292787695,0.39592964524627083,0.33642141945003823,0.3946675746895781,0.3411942777288631,0.3397019307306166
sample_2119,0.3644244122046708,0.3094304484907335,0.34147218481979996,0.38244760744727796,0.38108525125358234,0.3647330545965041,0.3590170282810961,0.36987289247520405,0.28169741107564256
sample_212,0.34495843566167084,0.3506206985857299,0.3410459341598766,0.3160014627066076,0.38583737831230847,0.3791322239189385,0.2820355106019171,0.38462011559656684,0.3861154947883248
sample_2120,0.3287512975780867,0.3340042063739887,0.3450015345686286,0.11624598689391648,0.3711733078626621,0.2732541082107958,0.34544999557824896,0.3969135430983264,0.29757660056777013
sample_2121,0.33107427717358645,0.336984909027239,0.3337216772085102,0.3889518989877783,0.3725105030504247,0.30630239608040516,0.09473497240769489,0.3956398642551724,0.37432583222750465
sample_2122,0.36008877948734697,0.36701216709214685,0.2500428081598552,0.19267591824444563,0.3646945467125854,0.32332902673586067,0.3906278766836486,0.3622447585774696,0.3740866421212225
sample_2123,0.37777342069405023,0.3487961825633646,0.31589384141065413,0.3601735332349782,0.38879278189629984,0.397294998296792,0.2238982087226266,0.38249619584665867,0.3978456524200879
sample_2124,0.33893591487753894,0.32087078473382613,0.2806884762790094,0.21714379563840835,0.3878722734558951,0.3969604090005228,0.3978671884853975,0.39331150357026257,0.39086067560325394
sample_2125,0.4304613765304079,0.35892646639219233,0.9150589431643498,1.0,0.39714841941238277,0.3931954006252244,0.06490595453141848,0.24854776629664427,0.29667854347713946
sample_2126,0.38679875956536,0.3697422140964106,0.3382394956664887,0.3740347888808442,0.2829126872906476,0.39453604057214403,0.30356349922174153,0.3809308307877443,0.39251259062232385
sample_2127,0.3746653575361719,0.38090146736898034,0.31546529369964904,0.2342528413978048,0.3700090934731728,0.3757893522237911,0.38958515750607214,0.3865660750075934,0.3768247299624222
sample_2128,0.3944552977740874,0.3693596240182351,0.356994955374966,0.32072054180572857,0.3926573509308725,0.38511533615577126,0.39869393296238936,0.3982468269196534,0.3751343957357355
sample_2129,0.3862851614418817,0.34553090497203026,0.3737346231262121,0.38485425456555583,0.3476708375869607,0.38512867544978585,0.3466876662828295,0.3984397260195812,0.2311413732523124
sample_213,0.3724085165441669,0.34963616040085693,0.3750770639559001,0.16598655364903123,0.39601797878464867,0.364970927009373,0.3264541606282886,0.38392318234196227,0.3279517086596454
sample_2130,0.3452333971924226,0.33751144273312383,0.36709966579489794,0.32884730172084176,0.3983465714378712,0.3931954006252244,0.3605926780425514,0.39499595105220103,0.34737781995902833
sample_2131,0.3425660887651559,0.3467249470899451,0.3662209374536835,0.37787852544926565,0.39139375806927146,0.37889421918686605,0.10656081806850667,0.3868110604278787,0.3970955435907913
sample_2132,0.3473560688843337,0.3189755091681164,0.311007454644707,0.27737381078450674,0.3882739881727891,0.32477296158668933,0.331665078281849,0.3934337566710503,0.23101732752974094
sample_2133,0.3811557766149054,0.37659895941569627,0.36416387846201503,0.2899194677592614,0.3738367179099725,0.3931954006252244,0.09017139151544719,0.3944904001499289,0.3961579022182372
sample_2134,0.3439141916549082,0.3257849084401252,0.33015761033322705,0.32279046140952056,0.39088560741434203,0.3935618615281536,0.35217448233222715,0.3085792678718297,0.30489397810649066
sample_2135,0.349541504980873,0.34531243850546867,0.36672441638439995,0.29085398563398623,0.3944884623818582,0.39088859090196243,0.2760396541260746,0.3883267837620352,0.3988995195510403
sample_2136,0.3824624546827297,0.36824463093048526,0.3670984916958222,0.30826031514454155,0.3164105678886675,0.37313459559576473,0.23024178600468728,0.2988969199846911,0.01717116144875279
sample_2137,0.28172818178452247,0.26786845865736664,0.2586619444841239,0.275113475579764,0.3413533838736413,4.49797297859703e-07,0.011804798315255282,0.37602360230064846,0.34474514930395345
sample_2138,0.3767021286706899,0.3157588343798387,0.33381539135637006,0.30606561731011545,0.3810825171870968,0.3872246789052571,0.24985598186570435,0.3794945595495377,0.3448477474407184
sample_2139,0.3719909564080948,0.3708146444489826,0.35775718945498686,0.3850256566641737,0.38217362689554296,0.3717803619000447,0.31018354761192357,0.39349930970345387,0.38828370167949805
sample_214,0.33417897274547564,0.37699252733486094,0.3215333848551523,0.3876514788809721,0.32300987253805735,0.2628872449142024,0.3987847606200137,0.26531826700127087,0.34820600255239353
sample_2140,0.29474487469201,0.23613333521736923,0.3590158996472361,0.04416270456155943,0.19448222905967963,0.3989376756536824,0.013068798276238911,0.18640662485802362,0.1237354952183624
sample_2141,0.39024903897891383,0.36732311421544844,0.32116505814669377,0.19956020380657113,0.3879708931695893,0.31146560649240557,0.2550744784092654,0.36972289014959697,0.37299059388549805
sample_2142,0.31861692551157234,0.2752854593740008,0.32695972761639003,0.24830760483117767,0.38082612812157635,0.36231702627291923,0.36128605903612127,0.21438028220016686,0.2012178486731383
sample_2143,0.3715064343447563,0.36159728085832693,0.37437648238281496,0.39193580648427845,0.35654085546957487,0.38503347314759423,0.39672994021375185,0.32975022362980244,0.36391585893644784
sample_2144,0.38057303690625227,0.37582917685417905,0.32221055629290424,0.324440152391072,0.34888254398034546,0.39891246369969324,0.3967235970360235,0.34201366523301335,0.2686574724761921
sample_2145,0.3541881322168612,0.33636233210458893,0.3326964358910468,0.28077551055967725,0.32570387882301954,0.35916337517020513,0.2580934523986867,0.3414959572680068,0.35671740596597956
sample_2146,0.2867686771685335,0.34949614352971925,0.3041386386746812,0.2668143017516657,0.34224348211230815,0.3908357955057531,0.1574897946943842,0.3365738718478771,0.30903917579240703
sample_2147,0.3822882516359537,0.3679091774875578,0.3761638157088768,0.3631148218236871,0.39379954545328016,0.3940391139053739,0.3765309079661713,0.36141600872623125,0.36321612905766987
sample_2148,0.38224695623785016,0.3392152188516581,0.3700586342416678,0.25907468929944094,0.3986888357552184,0.39823586409525297,0.38046947378883145,0.37283831722547717,0.28672886594754987
sample_2149,0.3876160415889747,0.3517791773934587,0.3713303738194987,0.3551947881160058,0.14928527470041233,0.3931954006252244,0.34562217978030557,0.39835256072561276,0.2465179388769377
sample_215,0.3862973507139083,0.3700810820205258,0.37443443810541643,0.39461151383300286,0.3891966601222989,0.39354979060605433,0.3204718229666619,0.26861665331587553,0.2677293827263605
sample_2150,0.3741400781731952,0.317344008693795,0.3475160718389282,0.31787462231049685,0.35947911686550055,0.3986749032007424,0.3412545344854053,0.39838231120142803,0.0966941749035737
sample_2151,0.38809845091751977,0.3635925388549129,0.37677473032956316,0.23614223477520283,0.3942997403855677,0.39388945167917594,0.3016127743569317,0.3928828139900742,0.05879895686514639
sample_2152,0.38697704709877684,0.3825340460486472,0.3207973678045451,0.36818809948532233,0.32447894612650374,0.39354806510720874,0.1078298431242467,0.3573976594792986,0.16103007862275284
sample_2153,0.3623842098891609,0.36200299889416193,0.3045460919871394,0.18576725217926118,0.34591797666799323,0.3931954006252244,0.38678655852579114,0.38943906431655895,0.2656671593311885
sample_2154,0.36892731403633344,0.37550540845899466,0.3384297008165058,0.3863610732831347,0.3188981775241694,0.393550196197077,0.03722806625328003,0.6935245691633425,0.39333868773803093
sample_2155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18021594377186081,1.0
sample_2156,0.3225544751882944,0.31043557202203736,0.287646739769416,0.3269038916600833,0.2912798970691965,0.28816139337013985,0.007633304969869801,0.3988209874706894,0.357150115736667
sample_2157,0.3338855878422499,0.3089256941663063,0.3300755657578511,0.3680786216128246,0.3766426181084615,0.39893597743933334,0.1365053795569174,0.14652837965287716,0.39319054012574167
sample_2158,0.3904654230515477,0.35841198015824377,0.3324284131421811,0.38183890879858423,0.37973385000516535,0.38814543703444115,0.39730469306191785,0.39400476453229877,0.39051069587833176
sample_2159,0.1207312295028136,0.2124243822098039,0.14284517385805565,0.3485373624423172,0.35719976604541315,0.396998407162917,0.37234351107224395,0.35111753612455887,0.2374397568188053
sample_216,0.3678711433421694,0.33274216414708985,0.3657047500004207,0.23381692614984553,0.38192786752279984,0.3931954006252244,0.39286454855269715,0.38464476162779626,0.3718673784542282
sample_2160,0.2833336089896812,0.3274620483424467,0.28922017682711715,0.2245079020076859,0.3431541797538737,0.37710802560146317,0.38904569191262667,0.3591020962209175,0.3958500359360698
sample_2161,0.38605530444289043,0.38338083555096664,0.3667227246050095,0.39302428261173844,0.39893327083844765,0.3931954006252244,0.25491035821768204,0.39245496994600587,0.36667199880463747
sample_2162,0.36008828843946084,0.3420077484423025,0.36424212603669015,0.309305948245479,0.3839583634220817,0.3931954006252244,0.2438093832944444,0.37764328590374563,0.3718668064930748
sample_2163,0.3908568404537398,0.32430052486488187,0.3272060920818192,0.3892189704870613,0.3556041911865778,0.39874855186919284,0.1761690445589109,0.39364234765303274,0.3831562100221273
sample_2164,0.38028033432599534,0.3774814727202261,0.3663283893731227,0.34290187598348626,0.29578014914844464,0.3935465156204838,0.3989422783473448,0.3766395356875245,0.39894227279143246
sample_2165,0.36937746955686845,0.36607990768964377,0.3775502239112453,0.25482372135853176,0.39317108504689646,0.301121869709823,0.38524055534042057,0.3711873773262813,0.37404571655501884
sample_2166,0.3283421586960828,0.32125372713895095,0.31851098095926,0.32405540822852724,0.39520839994928936,0.39355496548051594,0.33236477834655176,0.3595040678974918,0.25795122391838426
sample_2167,0.38668288092114833,0.3468736310745641,0.27292339892755885,0.3782288508432181,0.3716128460866778,0.39819377792414506,0.3521869561068168,0.37053528489584886,0.3599306030959441
sample_2168,0.39150055661886846,0.3748776794750117,0.3729874697283678,0.24904084598479023,0.3972709297360292,0.39892327681377276,0.23393577030123802,0.3547364123344067,0.25715148508678515
sample_2169,0.33168090159842334,0.31595769542414703,0.3118383232410683,0.3614571860616264,0.391142305674538,0.3106896006282946,0.36146082915603395,0.3875225727077438,0.39309959874390016
sample_217,0.38342132088581693,0.3124828152126396,0.349334423996908,0.323877281309523,0.39312503507944346,0.37552842713563017,0.04231656963248366,0.33916167568441874,0.003981039086387287
sample_2170,0.14974623486837754,0.2044362007462962,0.2125566342404284,0.24456557906990173,0.2503551081650216,0.3931954006252244,0.22655673728121392,0.2666526962153139,0.24632578506652306
sample_2171,0.3862710796063225,0.32910695483996744,0.376782791258559,0.31112577586318124,0.39295172420932123,0.39441991416915984,0.10088567624418768,0.3547680140486189,0.36085000864961303
sample_2172,0.3811219343866713,0.38022267316062086,0.33541190650732894,0.2945626323122039,0.3958028161317934,0.38647387348477447,0.09799592849470092,0.3771861495655714,0.16483544727947128
sample_2173,0.3735087803278231,0.382499381486556,0.3084846315827447,0.1513842023270772,0.350832975169863,0.3948542531152282,0.3907173484271294,0.38631919694656713,0.36668478289843065
sample_2174,0.3712769241596098,0.34878298449817874,0.3808134868066133,0.38725246435552974,0.38518840851670877,0.3931954006252244,0.22917128649513357,0.38606622564236914,0.3971209875299698
sample_2175,0.37508396443525227,0.3633950918712829,0.3064324693703285,0.23777038399018657,0.3127785624440531,0.37897935742388084,0.18962823954877212,0.36575479751874274,0.3972684390063906
sample_2176,0.34215864486581643,0.33843170021464536,0.3585365505584221,0.13024203062228992,0.36564744707808766,0.3894858944262463,0.2522614957510289,0.32744095436363874,0.39880377083530666
sample_2177,0.3585555569214088,0.3747411481611129,0.32706381605794965,0.16846857910523738,0.3767658818183637,0.39178898547710234,0.3877298803417955,0.3505402800388463,0.3503303997129097
sample_2178,0.375814465553729,0.3615637889267212,0.3536386240617417,0.377065676074952,0.3555404466014106,0.28482947778048984,0.3874797349034033,0.2872413280539976,0.37962452525750334
sample_2179,0.38991728302595885,0.3288433362323598,0.3644772575263266,0.37952128355276143,0.39749734690111255,0.39059655305593,0.02534302206019539,0.3846650696812576,0.3930247887241396
sample_218,0.3240579115992371,0.27075453768605534,0.3592761658637734,0.3890017279540683,0.3821699312045681,0.24330585682556125,0.3384416275668879,0.28352609429263487,0.3225207760950209
sample_2180,0.3764966272674658,0.3256097260072876,0.3709496900280876,0.18494131781697146,0.22934250513457893,0.39454153062107683,0.3594116398356989,0.36457703961547744,0.3666034144504011
sample_2181,0.3835273057530813,0.3518649425742662,0.29866853631624907,0.343050920895553,0.3980909444707068,0.3977025450730867,0.2424189679281355,0.3932897681695722,0.3975802646741651
sample_2182,0.3879473288704678,0.376856000631695,0.3564456998546927,0.3889002802156784,0.36844214163203515,0.34049235268912864,0.30894920037059204,0.398041577956746,0.26639540657513705
sample_2183,0.39249777868524693,0.33594896233327143,0.37256962119226567,0.379786211136296,0.3905527372712108,0.3919028461093866,0.13706375569196066,0.29889045130060427,0.3941269045402628
sample_2184,0.3754733651221431,0.3697910174657584,0.3460626050091061,0.3617319036129902,0.36801708053207993,0.39559296552232376,0.3589697829001619,0.3979895239283022,0.32041791632588984
sample_2185,0.35508270359615685,0.3054699765167593,0.2285199319313125,0.10065407079757892,0.360283813702199,0.3973805774535537,0.1407073507514525,0.3246688180511922,0.04805368313971812
sample_2186,0.28413984316692414,0.243295529674873,0.29442692849058383,0.3769904762627147,0.37725046914277827,0.3957393222523269,0.09789610330733707,0.39731446617075017,0.34569278236036316
sample_2187,0.3887642271774379,0.35619860952040033,0.37145162893486183,0.3933139455146833,0.38908761989141283,0.3935473748319751,0.29109717299557275,0.39098118243255375,0.30553689225298447
sample_2188,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
sample_2189,0.24713259680220692,0.2887089997521312,0.2471798330428555,0.011051554494865182,0.3464688712710239,0.39010851496167875,0.18416233977071905,0.28780784603936005,0.13831767883621676
sample_219,0.39151372397634926,0.362124005429491,0.3467862802418061,0.2742726487481029,0.36708078015142775,0.3931954006252244,0.15779093627879295,0.39837977782889955,0.27448726856564754
sample_2190,0.3058156571745146,0.31536216961410934,0.26992539649627495,0.29709113171047613,0.3053527396723601,0.3935693694347175,0.3586627603237816,0.3560227156887099,0.35508445226772994
sample_2191,0.32499802830450364,0.3357229958632812,0.33017940007984126,0.24936410275385504,0.3950675451750163,0.39355645035806397,0.11299425648645199,0.3927477025073163,0.33518487121954993
sample_2192,0.3643620233818136,0.3647943605219636,0.3767404314083784,0.21605884865284752,0.3972201568729309,0.3597690960303623,0.39861835702467946,0.36286026323937537,0.38495136850895006
sample_2193,0.38074933885075835,0.34637574746136085,0.3630584328797671,0.3879250519083131,0.19801854691994383,0.393547029678138,0.2378649162778813,0.3565112370811869,0.3497841968296205
sample_2194,0.38145343751940547,0.35941487373978315,0.33558237065442514,0.33951606084746966,0.3806318701267588,0.39888196565409384,0.026281801450659174,0.38544630002130054,0.39894209695506194
sample_2195,0.3896877414745897,0.36508203629923436,0.35094103158330037,0.35476051786780355,0.30909281574537245,0.3931954006252244,0.39644928632029813,0.3903672228488571,0.3300583129429108
sample_2196,0.3836246474353067,0.34642724389175245,0.28846568395451044,0.34998835617502716,0.3958383887316346,0.3935508257755971,0.37495924671989556,0.3735071566359683,0.3473465296917802
sample_2197,0.3544180371448074,0.33407928138708526,0.3327117793667476,0.2532425723501899,0.3873856096967318,0.35994797641337734,0.1799707751908485,0.37904020117579174,0.3949299571428708
sample_2198,0.3456147212431797,0.3047492226183128,0.330491096392022,0.29685195635580414,0.3607234799257293,0.3976837655927239,0.10948908420148917,0.3672576831607259,0.3973006544796298
